Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,176,40949,170,170
Partitions scanned,,177,35471,171,171
Partitions scanned,,178,9799,171,171
Partitions scanned,,179,28114,170,170
Partitions scanned,,180,1620,171,171
Partitions scanned,,181,39551,170,170
Partitions scanned,,182,88221,171,171
Partitions scanned,,183,45707,171,171
Partitions scanned,,184,30794,170,170
Partitions scanned,,185,40525,171,171
Partitions scanned,,186,89033,170,170
Partitions scanned,,187,30815,170,170
Partitions scanned,,188,75909,170,170
Partitions scanned,,189,54161,171,171
Partitions scanned,,190,74584,170,170
Partitions scanned,,191,44719,171,171
Partitions scanned,,192,14549,170,170
Partitions scanned,,193,41768,171,171
Partitions scanned,,194,3088,171,171
Partitions scanned,,195,47187,170,170
Partitions scanned,,196,37808,171,171
Partitions scanned,,197,49070,170,170
Partitions scanned,,198,38937,171,171
Partitions scanned,,199,5801,171,171
Partitions scanned,,200,40121,171,171
Partitions scanned,,201,65017,170,170
Partitions scanned,,202,65444,171,171
Partitions scanned,,203,65863,171,171
Partitions scanned,,204,466,171,171
Partitions scanned,,205,75375,170,170
Partitions scanned,,206,59637,171,171
Partitions scanned,,207,10107,171,171
Partitions scanned,,208,42933,171,171
Partitions scanned,,209,15311,170,170
Partitions scanned,,210,12019,171,171
Partitions scanned,,211,73303,171,171
Partitions scanned,,212,50608,170,170
Partitions scanned,,213,67640,170,170
Partitions scanned,,214,61349,170,170
Partitions scanned,,215,73314,171,171
Partitions scanned,,216,64814,170,170
Partitions scanned,,217,78175,170,170
Partitions scanned,,218,55264,170,170
Partitions scanned,,219,75239,170,170
Partitions scanned,,220,71622,171,171
Partitions scanned,,221,99645,171,171
Partitions scanned,,222,23319,171,171
Partitions scanned,,223,5849,170,170
Partitions scanned,,224,3175,171,171
Partitions scanned,,225,49620,170,170
Partitions scanned,,226,37109,170,170
Partitions scanned,,227,57473,171,171
Partitions scanned,,228,58640,170,170
Partitions scanned,,229,23682,171,171
Partitions scanned,,230,13079,170,170
Partitions scanned,,231,80386,170,170
Partitions scanned,,232,4293,170,170
Partitions scanned,,233,20098,170,170
Partitions scanned,,234,6178,170,170
Partitions scanned,,235,10128,171,171
Partitions scanned,,236,10956,171,171
Partitions scanned,,237,91128,171,171
Partitions scanned,,238,82973,170,170
Partitions scanned,,239,67859,171,171
Partitions scanned,,240,40293,170,170
Partitions scanned,,241,52305,171,171
Partitions scanned,,242,36712,171,171
Partitions scanned,,243,69421,170,170
Partitions scanned,,244,67034,171,171
Partitions scanned,,245,31198,170,170
Partitions scanned,,246,26165,171,171
Partitions scanned,,247,32915,171,171
Partitions scanned,,248,43770,171,171
Partitions scanned,,249,85385,171,171
Partitions scanned,,250,65563,170,170
Partitions scanned,,251,70435,171,171
Partitions scanned,,252,83145,170,170
Partitions scanned,,253,9108,171,171
Partitions scanned,,254,24651,170,170
Partitions scanned,,255,47360,170,170
Partitions scanned,,256,76277,171,171
Partitions scanned,,257,40065,170,170
Partitions scanned,,258,10665,170,170
Partitions scanned,,259,80672,171,171
Partitions scanned,,260,72193,170,170
Partitions scanned,,261,17508,170,170
Partitions scanned,,262,57419,170,170
Partitions scanned,,263,19382,170,170
Partitions scanned,,264,98067,170,170
Partitions scanned,,265,70800,171,171
Partitions scanned,,266,36324,170,170
Partitions scanned,,267,56391,171,171
Partitions scanned,,268,74048,171,171
Partitions scanned,,269,81632,170,170
Partitions scanned,,270,5452,170,170
Partitions scanned,,271,72950,171,171
Partitions scanned,,272,34493,170,170
Partitions scanned,,273,53992,171,171
Partitions scanned,,274,59630,171,171
Partitions scanned,,275,36169,171,171
Partitions scanned,,276,79044,171,171
Partitions scanned,,277,73602,171,171
Partitions scanned,,278,40742,171,171
Partitions scanned,,279,87586,171,171
Partitions scanned,,280,72632,171,171
Partitions scanned,,281,47050,170,170
Partitions scanned,,282,55702,171,171
Partitions scanned,,283,24277,171,171
Partitions scanned,,284,35848,171,171
Partitions scanned,,285,47089,171,171
Partitions scanned,,286,61043,170,170
Partitions scanned,,287,18654,171,171
Partitions scanned,,288,67474,171,171
Partitions scanned,,289,62413,170,170
Partitions scanned,,290,15173,171,171
Partitions scanned,,291,7292,170,170
Partitions scanned,,292,16980,171,171
Partitions scanned,,293,28955,170,170
Partitions scanned,,294,33345,170,170
Partitions scanned,,295,67366,171,171
Partitions scanned,,296,98523,170,170
Partitions scanned,,297,83545,170,170
Partitions scanned,,298,86685,170,170
Partitions scanned,,299,77571,171,171
Partitions scanned,,300,57986,170,170
Partitions scanned,,301,43701,171,171
Partitions scanned,,302,10549,171,171
Partitions scanned,,303,51452,171,171
Partitions scanned,,304,92127,171,171
Partitions scanned,,305,392,171,171
Partitions scanned,,306,9886,171,171
Partitions scanned,,307,62129,170,170
Partitions scanned,,308,98265,170,170
Partitions scanned,,309,72236,171,171
Partitions scanned,,310,27684,170,170
Partitions scanned,,311,90733,171,171
Partitions scanned,,312,60227,171,171
Partitions scanned,,313,73451,171,171
Partitions scanned,,314,27106,170,170
Partitions scanned,,315,54992,170,170
Partitions scanned,,316,49729,171,171
Partitions scanned,,317,81474,171,171
Partitions scanned,,318,25007,171,171
Partitions scanned,,319,30832,171,171
Partitions scanned,,320,7288,171,171
Partitions scanned,,321,42283,170,170
Partitions scanned,,322,67463,171,171
Partitions scanned,,323,94589,170,170
Partitions scanned,,324,90113,171,171
Partitions scanned,,325,26726,170,170
Partitions scanned,,326,79765,171,171
Partitions scanned,,327,37252,171,171
Partitions scanned,,328,22777,171,171
Partitions scanned,,329,42941,171,171
Partitions scanned,,330,368,170,170
Partitions scanned,,331,4438,170,170
Partitions scanned,,332,89789,171,171
Partitions scanned,,333,571,170,170
Partitions scanned,,334,83476,171,171
Partitions scanned,,335,41264,171,171
Partitions scanned,,336,80364,170,170
Partitions scanned,,337,86970,170,170
Partitions scanned,,338,97582,171,171
