Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,117,0.03444,0.06543,0.05101,0.04451
Time,s,118,0.03443,0.06924,0.04284,0.04349
Time,s,119,0.03409,0.06753,0.04948,0.04362
Time,s,120,0.04711,0.06326,0.05137,0.04351
Time,s,121,0.04348,0.0536,0.04606,0.04724
Time,s,122,0.03728,0.04237,0.04294,0.04426
Time,s,123,0.03565,0.04074,0.04314,0.0435
Time,s,124,0.03497,0.03746,0.0399,0.04332
Time,s,125,0.03981,0.03639,0.03959,0.04439
Time,s,126,0.05203,0.03661,0.05369,0.0455
Time,s,127,0.06393,0.03713,0.08267,0.04847
Time,s,128,0.05537,0.03696,0.08481,0.05087
Time,s,129,0.05952,0.03649,0.08584,0.06892
Time,s,130,0.05837,0.03626,0.06617,0.05818
Time,s,131,0.05901,0.0372,0.05362,0.04841
Time,s,132,0.05974,0.03738,0.04452,0.04513
Time,s,133,0.05074,0.03671,0.04408,0.04425
Time,s,134,0.04211,0.03682,0.05531,0.04361
Time,s,135,0.03863,0.03904,0.04939,0.04343
Time,s,136,0.03546,0.04041,0.04404,0.04506
Time,s,137,0.03469,0.04902,0.04143,0.04514
Time,s,138,0.03431,0.06214,0.04,0.0485
Time,s,139,0.03515,0.04875,0.04062,0.05564
Time,s,140,0.03478,0.04365,0.04239,0.05088
Time,s,141,0.03458,0.04023,0.04113,0.05003
Time,s,142,0.03425,0.03891,0.04195,0.04903
Time,s,143,0.03456,0.0386,0.04119,0.0449
Time,s,144,0.03899,0.037,0.04167,0.04348
Time,s,145,0.04639,0.03639,0.04156,0.04356
Time,s,146,0.03908,0.04233,0.03963,0.04415
Time,s,147,0.03583,0.03907,0.03962,0.04474
Time,s,148,0.03496,0.03703,0.04229,0.04519
Time,s,149,0.03775,0.03867,0.04384,0.04519
Time,s,150,0.04632,0.03747,0.05962,0.04675
Time,s,151,0.04008,0.03685,0.06259,0.05666
Time,s,152,0.03589,0.0369,0.0487,0.07965
Time,s,153,0.03469,0.03864,0.04195,0.05824
Time,s,154,0.03452,0.03815,0.04038,0.04859
Time,s,155,0.04078,0.03997,0.03998,0.04532
Time,s,156,0.04408,0.03737,0.04081,0.04449
Time,s,157,0.03898,0.03899,0.0401,0.04462
Time,s,158,0.03509,0.03794,0.05438,0.04467
Time,s,159,0.03547,0.03657,0.05531,0.04465
Time,s,160,0.0357,0.03648,0.04544,0.04573
Time,s,161,0.0357,0.04306,0.0429,0.04587
Time,s,162,0.03504,0.08253,0.05251,0.04708
Time,s,163,0.03472,0.08001,0.04631,0.04691
Time,s,164,0.03703,0.0803,0.04094,0.06967
Time,s,165,0.03598,0.07576,0.03967,0.06572
Time,s,166,0.03507,0.0709,0.04313,0.04997
Time,s,167,0.03418,0.05774,0.04119,0.04417
Time,s,168,0.03548,0.04918,0.0411,0.04307
Time,s,169,0.03477,0.04313,0.04118,0.0431
Time,s,170,0.03437,0.03917,0.03979,0.04253
Time,s,171,0.03412,0.03718,0.04993,0.04656
Time,s,172,0.03424,0.03672,0.08208,0.0525
Time,s,173,0.03911,0.03619,0.08432,0.07898
Time,s,174,0.04773,0.03701,0.08122,0.05822
Time,s,175,0.04041,0.03985,0.06091,0.04956
Time,s,176,0.03626,0.03767,0.05126,0.04582
Time,s,177,0.03651,0.03702,0.0456,0.04362
Time,s,178,0.03737,0.03625,0.04281,0.04338
Time,s,179,0.05775,0.03664,0.05255,0.04323
Time,s,180,0.05286,0.03689,0.05148,0.04502
Time,s,181,0.05761,0.03645,0.04921,0.04507
Time,s,182,0.05649,0.03635,0.04846,0.04541
Time,s,183,0.05935,0.03972,0.04687,0.04865
Time,s,184,0.06271,0.06956,0.0417,0.04638
Time,s,185,0.06192,0.07545,0.04025,0.0442
Time,s,186,0.0489,0.07628,0.0392,0.04307
Time,s,187,0.04206,0.07577,0.04174,0.04254
Time,s,188,0.03959,0.07345,0.04207,0.04313
Time,s,189,0.04272,0.06676,0.04261,0.0428
Time,s,190,0.03846,0.05328,0.0405,0.04288
