Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Partitions scanned,,98,122071,114072,58379,122071,76137,11214,122071
Partitions scanned,,99,122071,114152,55883,122071,75869,7041,122071
Partitions scanned,,100,122071,114015,50516,122071,75938,7513,122071
Partitions scanned,,101,122071,114072,59694,122071,75921,11732,122071
Partitions scanned,,102,122071,114130,58483,122071,76456,8163,122071
Partitions scanned,,103,122071,114202,61559,122071,76211,6771,122071
Partitions scanned,,104,122071,114184,55614,122071,75798,7951,122071
Partitions scanned,,105,122071,114150,56513,122071,75738,7137,122071
Partitions scanned,,106,122071,114279,60192,122071,75872,9705,122071
Partitions scanned,,107,122071,114061,57577,122071,75581,7472,122071
Partitions scanned,,108,122071,114082,54711,122071,75939,5164,122071
Partitions scanned,,109,122071,114091,54477,122071,75992,8548,122071
Partitions scanned,,110,122071,114083,55068,122071,76015,5305,122071
Partitions scanned,,111,122071,114068,55035,122071,76192,7588,122071
Partitions scanned,,112,122071,114069,59347,122071,76146,8487,122071
Partitions scanned,,113,122071,114187,54725,122071,75955,7459,122071
Partitions scanned,,114,122071,114119,59772,122071,75978,9908,122071
Partitions scanned,,115,122071,114158,55872,122071,75832,6860,122071
Partitions scanned,,116,122071,113915,61336,122071,75911,9712,122071
Partitions scanned,,117,122071,114024,53057,122071,75517,5998,122071
Partitions scanned,,118,122071,114029,59523,122071,75990,9605,122071
Partitions scanned,,119,122071,114235,55169,122071,76031,6750,122071
Partitions scanned,,120,122071,114106,58344,122071,76135,7556,122071
Partitions scanned,,121,122071,114250,58205,122071,75999,9867,122071
Partitions scanned,,122,122071,114017,58209,122071,75843,6826,122071
Partitions scanned,,123,122071,113991,57903,122071,75853,7406,122071
Partitions scanned,,124,122071,114204,61275,122071,76281,6445,122071
Partitions scanned,,125,122071,114024,59671,122071,75847,7771,122071
Partitions scanned,,126,122071,114100,61410,122071,76009,6823,122071
Partitions scanned,,127,122071,114080,53388,122071,76045,8111,122071
Partitions scanned,,128,122071,114034,56469,122071,75939,7868,122071
Partitions scanned,,129,122071,114005,60799,122071,75702,9316,122071
Partitions scanned,,130,122071,114135,52378,122071,75628,2993,122071
Partitions scanned,,131,122071,114068,60807,122071,75639,9252,122071
Partitions scanned,,132,122071,114183,55493,122071,75505,10238,122071
Partitions scanned,,133,122071,114157,61261,122071,75836,7151,122071
Partitions scanned,,134,122071,114014,60616,122071,75761,7864,122071
Partitions scanned,,135,122071,114115,59920,122071,75962,7770,122071
Partitions scanned,,136,122071,114023,62910,122071,76033,11159,122071
Partitions scanned,,137,122071,114196,54483,122071,75898,7063,122071
Partitions scanned,,138,122071,114093,50477,122071,76025,10706,122071
Partitions scanned,,139,122071,114050,60368,122071,76106,9559,122071
Partitions scanned,,140,122071,114133,56738,122071,76303,7831,122071
Partitions scanned,,141,122071,114000,52327,122071,75947,6689,122071
Partitions scanned,,142,122071,114102,61088,122071,75732,8910,122071
Partitions scanned,,143,122071,114134,53480,122071,75820,7817,122071
Partitions scanned,,144,122071,113954,58329,122071,76004,8958,122071
Partitions scanned,,145,122071,114027,58885,122071,76191,8818,122071
Partitions scanned,,146,122071,113935,61378,122071,75784,7169,122071
Partitions scanned,,147,122071,114162,56654,122071,76171,8096,122071
Partitions scanned,,148,122071,114175,55086,122071,76170,8270,122071
Partitions scanned,,149,122071,114127,62377,122071,75964,7535,122071
Partitions scanned,,150,122071,114073,62374,122071,75990,7900,122071
