Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,256,0.13241,0.1439,0.12941,0.13009
Time,s,257,0.13744,0.16361,0.13925,0.12934
Time,s,258,0.15121,0.15876,0.15079,0.12449
Time,s,259,0.13056,0.14957,0.12905,0.13114
Time,s,260,0.1334,0.14343,0.13611,0.12432
Time,s,261,0.14508,0.15174,0.15313,0.12896
Time,s,262,0.13782,0.15419,0.1347,0.13351
Time,s,263,0.14059,0.16667,0.15032,0.1312
Time,s,264,0.12335,0.1318,0.12703,0.12567
Time,s,265,0.13199,0.14401,0.13206,0.13042
Time,s,266,0.13779,0.14859,0.14513,0.13185
Time,s,267,0.13209,0.14343,0.13887,0.13128
Time,s,268,0.13923,0.14302,0.13584,0.12649
Time,s,269,0.12715,0.13972,0.13874,0.12513
Time,s,270,0.15698,0.16424,0.14399,0.13349
Time,s,271,0.13302,0.13873,0.13161,0.12537
Time,s,272,0.13967,0.1502,0.14391,0.12571
Time,s,273,0.13382,0.14883,0.14007,0.13984
Time,s,274,0.13899,0.14171,0.13999,0.12588
Time,s,275,0.13605,0.15203,0.14136,0.13211
Time,s,276,0.1335,0.13723,0.13844,0.13281
Time,s,277,0.13141,0.14228,0.1323,0.12739
Time,s,278,0.13752,0.1586,0.14396,0.12551
Time,s,279,0.12573,0.13582,0.13115,0.13403
Time,s,280,0.12988,0.13553,0.13057,0.12648
Time,s,281,0.1338,0.1488,0.13576,0.13521
Time,s,282,0.14,0.14423,0.13578,0.1369
Time,s,283,0.13846,0.15041,0.14748,0.12753
Time,s,284,0.1433,0.14804,0.1467,0.12982
Time,s,285,0.13474,0.16495,0.14177,0.12699
Time,s,286,0.13192,0.13827,0.1412,0.12695
Time,s,287,0.14722,0.15981,0.14254,0.12506
Time,s,288,0.13167,0.1523,0.13073,0.12596
Time,s,289,0.13297,0.14442,0.13261,0.1275
Time,s,290,0.17046,0.15881,0.14373,0.1396
Time,s,291,0.17855,0.17087,0.15219,0.13545
Time,s,292,0.16367,0.1647,0.14382,0.1343
Time,s,293,0.16321,0.15566,0.14377,0.12887
Time,s,294,0.15825,0.16205,0.13859,0.12477
Time,s,295,0.15389,0.14891,0.13101,0.13161
Time,s,296,0.15327,0.14131,0.13177,0.12653
Time,s,297,0.14346,0.15116,0.13393,0.12961
Time,s,298,0.14911,0.15678,0.13606,0.14068
Time,s,299,0.14094,0.14062,0.13592,0.12917
Time,s,300,0.14966,0.15158,0.13469,0.12701
Time,s,301,0.15381,0.1517,0.14005,0.12982
Time,s,302,0.16825,0.15069,0.14765,0.12479
Time,s,303,0.1656,0.14193,0.13693,0.12953
Time,s,304,0.12856,0.14611,0.12655,0.13537
Time,s,305,0.1679,0.15626,0.14778,0.12105
Time,s,306,0.16298,0.16328,0.15176,0.13499
Time,s,307,0.14956,0.15451,0.14291,0.13399
Time,s,308,0.12913,0.1318,0.12707,0.12851
Time,s,309,0.15526,0.13902,0.14072,0.12953
Time,s,310,0.16154,0.15684,0.14029,0.12998
Time,s,311,0.15132,0.13382,0.12823,0.12659
Time,s,312,0.15028,0.14203,0.14077,0.12746
