Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Partitions scanned,,292,3,3,3,3
Partitions scanned,,293,4,4,4,4
Partitions scanned,,294,4,4,4,4
Partitions scanned,,295,4,4,4,4
Partitions scanned,,296,4,4,4,4
Partitions scanned,,297,4,4,4,4
Partitions scanned,,298,4,4,4,4
Partitions scanned,,299,4,4,4,4
Partitions scanned,,300,4,4,4,4
Partitions scanned,,301,4,4,4,4
Partitions scanned,,302,4,4,4,4
Partitions scanned,,303,4,4,4,4
Partitions scanned,,304,4,4,4,4
Partitions scanned,,305,4,4,4,4
Partitions scanned,,306,4,4,4,4
Partitions scanned,,307,4,4,4,4
Partitions scanned,,308,4,4,4,4
Partitions scanned,,309,3,3,3,3
Partitions scanned,,310,3,3,3,3
Partitions scanned,,311,4,4,4,4
Partitions scanned,,312,4,4,4,4
Partitions scanned,,313,4,4,4,4
Partitions scanned,,314,4,4,4,4
Partitions scanned,,315,4,4,4,4
Partitions scanned,,316,4,4,4,4
Partitions scanned,,317,4,4,4,4
Partitions scanned,,318,4,4,4,4
Partitions scanned,,319,4,4,4,4
Partitions scanned,,320,4,4,4,4
Partitions scanned,,321,3,3,3,3
Partitions scanned,,322,4,4,4,4
Partitions scanned,,323,4,4,4,4
Partitions scanned,,324,4,4,4,4
Partitions scanned,,325,4,4,4,4
Partitions scanned,,326,4,4,4,4
Partitions scanned,,327,4,4,4,4
Partitions scanned,,328,4,4,4,4
Partitions scanned,,329,4,4,4,4
Partitions scanned,,330,4,4,4,4
Partitions scanned,,331,4,4,4,4
Partitions scanned,,332,3,3,3,3
Partitions scanned,,333,4,4,4,4
Partitions scanned,,334,4,4,4,4
Partitions scanned,,335,4,4,4,4
Partitions scanned,,336,4,4,4,4
Partitions scanned,,337,3,3,3,3
Partitions scanned,,338,4,4,4,4
Partitions scanned,,339,4,4,4,4
Partitions scanned,,340,4,4,4,4
Partitions scanned,,341,4,4,4,4
Partitions scanned,,342,3,3,3,3
Partitions scanned,,343,4,4,4,4
Partitions scanned,,344,4,4,4,4
Partitions scanned,,345,4,4,4,4
Partitions scanned,,346,4,4,4,4
Partitions scanned,,347,4,4,4,4
Partitions scanned,,348,3,3,3,3
Partitions scanned,,349,4,4,4,4
Partitions scanned,,350,4,4,4,4
Partitions scanned,,351,4,4,4,4
Partitions scanned,,352,4,4,4,4
Partitions scanned,,353,4,4,4,4
Partitions scanned,,354,4,4,4,4
Partitions scanned,,355,4,4,4,4
Partitions scanned,,356,4,4,4,4
Partitions scanned,,357,3,3,3,3
Partitions scanned,,358,4,4,4,4
Partitions scanned,,359,4,4,4,4
Partitions scanned,,360,4,4,4,4
Partitions scanned,,361,4,4,4,4
Partitions scanned,,362,4,4,4,4
Partitions scanned,,363,3,3,3,3
Partitions scanned,,364,4,4,4,4
Partitions scanned,,365,4,4,4,4
Partitions scanned,,366,4,4,4,4
Partitions scanned,,367,3,3,3,3
Partitions scanned,,368,4,4,4,4
Partitions scanned,,369,4,4,4,4
Partitions scanned,,370,3,3,3,3
Partitions scanned,,371,4,4,4,4
Partitions scanned,,372,4,4,4,4
Partitions scanned,,373,3,3,3,3
Partitions scanned,,374,4,4,4,4
Partitions scanned,,375,4,4,4,4
Partitions scanned,,376,4,4,4,4
Partitions scanned,,377,4,4,4,4
Partitions scanned,,378,3,3,3,3
Partitions scanned,,379,3,3,3,3
Partitions scanned,,380,4,4,4,4
Partitions scanned,,381,4,4,4,4
Partitions scanned,,382,4,4,4,4
Partitions scanned,,383,4,4,4,4
Partitions scanned,,384,3,3,3,3
Partitions scanned,,385,4,4,4,4
Partitions scanned,,386,4,4,4,4
Partitions scanned,,387,4,4,4,4
Partitions scanned,,388,4,4,4,4
Partitions scanned,,389,4,4,4,4
Partitions scanned,,390,4,4,4,4
Partitions scanned,,391,4,4,4,4
Partitions scanned,,392,4,4,4,4
Partitions scanned,,393,4,4,4,4
Partitions scanned,,394,4,4,4,4
Partitions scanned,,395,3,3,3,3
Partitions scanned,,396,4,4,4,4
Partitions scanned,,397,4,4,4,4
Partitions scanned,,398,4,4,4,4
Partitions scanned,,399,4,4,4,4
Partitions scanned,,400,4,4,4,4
Partitions scanned,,401,4,4,4,4
Partitions scanned,,402,4,4,4,4
Partitions scanned,,403,4,4,4,4
Partitions scanned,,404,4,4,4,4
Partitions scanned,,405,4,4,4,4
Partitions scanned,,406,3,3,3,3
Partitions scanned,,407,4,4,4,4
Partitions scanned,,408,4,4,4,4
Partitions scanned,,409,4,4,4,4
