Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,159,122071,113918,75930
Partitions scanned,,160,122071,114095,75534
Partitions scanned,,161,122071,113995,75746
Partitions scanned,,162,122071,113953,75946
Partitions scanned,,163,122071,114090,76038
Partitions scanned,,164,122071,114160,75982
Partitions scanned,,165,122071,114041,75927
Partitions scanned,,166,122071,114002,75978
Partitions scanned,,167,122071,114085,75939
Partitions scanned,,168,122071,114073,75896
Partitions scanned,,169,122071,114139,75974
Partitions scanned,,170,122071,114108,75958
Partitions scanned,,171,122071,113918,75995
Partitions scanned,,172,122071,114063,76136
Partitions scanned,,173,122071,114224,76407
Partitions scanned,,174,122071,114091,75711
Partitions scanned,,175,122071,114047,75695
Partitions scanned,,176,122071,113983,75875
Partitions scanned,,177,122071,114113,75894
Partitions scanned,,178,122071,114110,76162
Partitions scanned,,179,122071,114089,75802
Partitions scanned,,180,122071,114062,75649
Partitions scanned,,181,122071,114046,75798
Partitions scanned,,182,122071,114151,76353
Partitions scanned,,183,122071,114050,75830
Partitions scanned,,184,122071,114133,75803
Partitions scanned,,185,122071,114138,75792
Partitions scanned,,186,122071,114044,76280
Partitions scanned,,187,122071,114066,75786
Partitions scanned,,188,122071,114180,75709
Partitions scanned,,189,122071,114056,76058
Partitions scanned,,190,122071,114127,75999
Partitions scanned,,191,122071,114309,75985
Partitions scanned,,192,122071,114093,75905
Partitions scanned,,193,122071,114053,76067
Partitions scanned,,194,122071,113992,75799
Partitions scanned,,195,122071,113981,75862
Partitions scanned,,196,122071,113885,75906
Partitions scanned,,197,122071,114155,76070
Partitions scanned,,198,122071,113879,75690
Partitions scanned,,199,122071,114202,76239
Partitions scanned,,200,122071,114195,76110
Partitions scanned,,201,122071,114002,75925
Partitions scanned,,202,122071,114098,75944
Partitions scanned,,203,122071,114096,75375
Partitions scanned,,204,122071,113959,75654
Partitions scanned,,205,122071,113973,75835
Partitions scanned,,206,122071,114180,75796
Partitions scanned,,207,122071,114038,75785
Partitions scanned,,208,122071,114154,76024
Partitions scanned,,209,122071,114152,75955
Partitions scanned,,210,122071,113986,75722
Partitions scanned,,211,122071,113821,75478
Partitions scanned,,212,122071,114011,76004
Partitions scanned,,213,122071,113961,76027
Partitions scanned,,214,122071,113898,76083
Partitions scanned,,215,122071,113885,75615
Partitions scanned,,216,122071,113935,76098
Partitions scanned,,217,122071,114129,75755
Partitions scanned,,218,122071,113951,75997
Partitions scanned,,219,122071,114059,75659
Partitions scanned,,220,122071,114140,75805
Partitions scanned,,221,122071,114087,75748
Partitions scanned,,222,122071,114029,75539
Partitions scanned,,223,122071,114306,75783
Partitions scanned,,224,122071,114117,75998
Partitions scanned,,225,122071,114158,76133
Partitions scanned,,226,122071,114021,75849
Partitions scanned,,227,122071,114097,75747
Partitions scanned,,228,122071,114298,76080
Partitions scanned,,229,122071,114185,75886
Partitions scanned,,230,122071,113953,75994
Partitions scanned,,231,122071,114043,75991
Partitions scanned,,232,122071,114085,75862
Partitions scanned,,233,122071,114168,76030
Partitions scanned,,234,122071,113963,75524
Partitions scanned,,235,122071,114015,75964
Partitions scanned,,236,122071,114135,75959
Partitions scanned,,237,122071,114008,75907
Partitions scanned,,238,122071,114171,75900
Partitions scanned,,239,122071,114000,75844
Partitions scanned,,240,122071,113934,76087
Partitions scanned,,241,122071,113891,75682
Partitions scanned,,242,122071,113989,75904
Partitions scanned,,243,122071,113912,75544
Partitions scanned,,244,122071,114116,76120
Partitions scanned,,245,122071,114142,75918
Partitions scanned,,246,122071,114235,76078
Partitions scanned,,247,122071,114356,76321
Partitions scanned,,248,122071,114126,75846
Partitions scanned,,249,122071,113996,75874
Partitions scanned,,250,122071,114209,75867
Partitions scanned,,251,122071,113994,75955
Partitions scanned,,252,122071,114209,76073
Partitions scanned,,253,122071,113937,75582
Partitions scanned,,254,122071,114124,75901
Partitions scanned,,255,122071,114081,75706
Partitions scanned,,256,122071,113951,75861
Partitions scanned,,257,122071,114183,75946
Partitions scanned,,258,122071,114178,76292
Partitions scanned,,259,122071,114145,75809
Partitions scanned,,260,122071,114171,75778
Partitions scanned,,261,122071,114038,75921
Partitions scanned,,262,122071,114108,75534
Partitions scanned,,263,122071,113885,75804
Partitions scanned,,264,122071,114045,75875
Partitions scanned,,265,122071,114204,76293
Partitions scanned,,266,122071,114267,76021
Partitions scanned,,267,122071,113886,75499
Partitions scanned,,268,122071,114141,75771
Partitions scanned,,269,122071,114079,75817
Partitions scanned,,270,122071,114032,76015
Partitions scanned,,271,122071,114007,75478
Partitions scanned,,272,122071,114221,75891
Partitions scanned,,273,122071,114052,75959
Partitions scanned,,274,122071,114172,75660
Partitions scanned,,275,122071,114170,76089
Partitions scanned,,276,122071,114099,75653
Partitions scanned,,277,122071,114075,75888
Partitions scanned,,278,122071,114058,76084
Partitions scanned,,279,122071,114305,75918
Partitions scanned,,280,122071,114196,76101
Partitions scanned,,281,122071,114127,76024
Partitions scanned,,282,122071,114154,76130
Partitions scanned,,283,122071,114193,75962
Partitions scanned,,284,122071,114060,75829
Partitions scanned,,285,122071,114112,75911
Partitions scanned,,286,122071,114161,75947
Partitions scanned,,287,122071,114079,75891
Partitions scanned,,288,122071,114067,75838
Partitions scanned,,289,122071,114120,76058
Partitions scanned,,290,122071,113899,75493
Partitions scanned,,291,122071,114103,75685
Partitions scanned,,292,122071,114127,76103
Partitions scanned,,293,122071,114111,75626
Partitions scanned,,294,122071,114148,76080
Partitions scanned,,295,122071,114009,76099
Partitions scanned,,296,122071,114114,76081
Partitions scanned,,297,122071,114146,75950
Partitions scanned,,298,122071,114078,75856
Partitions scanned,,299,122071,114171,76100
Partitions scanned,,300,122071,114062,75813
Partitions scanned,,301,122071,114226,76070
Partitions scanned,,302,122071,113967,75576
Partitions scanned,,303,122071,114118,75892
Partitions scanned,,304,122071,114011,75965
Partitions scanned,,305,122071,114159,76056
Partitions scanned,,306,122071,114166,75876
Partitions scanned,,307,122071,114137,75562
Partitions scanned,,308,122071,114091,76044
Partitions scanned,,309,122071,114124,75826
Partitions scanned,,310,122071,114052,75909
Partitions scanned,,311,122071,113966,75732
Partitions scanned,,312,122071,113988,75827
Partitions scanned,,313,122071,114162,75905
Partitions scanned,,314,122071,114069,75938
Partitions scanned,,315,122071,114012,76229
Partitions scanned,,316,122071,114101,75768
Partitions scanned,,317,122071,114141,75998
Partitions scanned,,318,122071,114036,75823
Partitions scanned,,319,122071,114125,76081
Partitions scanned,,320,122071,114064,75689
Partitions scanned,,321,122071,113911,75770
Partitions scanned,,322,122071,114026,75568
Partitions scanned,,323,122071,114078,75829
Partitions scanned,,324,122071,114175,75927
Partitions scanned,,325,122071,114152,76129
Partitions scanned,,326,122071,114181,76088
Partitions scanned,,327,122071,114095,75950
Partitions scanned,,328,122071,113991,76137
Partitions scanned,,329,122071,114153,75823
Partitions scanned,,330,122071,114268,75942
Partitions scanned,,331,122071,114075,75890
Partitions scanned,,332,122071,114028,75984
Partitions scanned,,333,122071,113997,75801
Partitions scanned,,334,122071,114164,76115
Partitions scanned,,335,122071,114134,76032
Partitions scanned,,336,122071,114067,76274
Partitions scanned,,337,122071,114096,75692
Partitions scanned,,338,122071,113979,75653
Partitions scanned,,339,122071,114212,76264
Partitions scanned,,340,122071,114068,76133
Partitions scanned,,341,122071,114139,75886
Partitions scanned,,342,122071,114037,75878
Partitions scanned,,343,122071,114056,75849
Partitions scanned,,344,122071,114189,75855
Partitions scanned,,345,122071,114007,75918
Partitions scanned,,346,122071,114076,75766
Partitions scanned,,347,122071,113947,75572
Partitions scanned,,348,122071,114228,75927
Partitions scanned,,349,122071,114110,75883
Partitions scanned,,350,122071,114119,75950
Partitions scanned,,351,122071,114144,75710
Partitions scanned,,352,122071,113865,75906
Partitions scanned,,353,122071,114109,75862
Partitions scanned,,354,122071,113998,75538
Partitions scanned,,355,122071,113958,75801
Partitions scanned,,356,122071,114129,75773
Partitions scanned,,357,122071,114049,75862
Partitions scanned,,358,122071,114199,76099
Partitions scanned,,359,122071,114030,75655
Partitions scanned,,360,122071,114240,76177
Partitions scanned,,361,122071,114075,75960
Partitions scanned,,362,122071,114191,76184
Partitions scanned,,363,122071,114114,75610
Partitions scanned,,364,122071,114142,75955
Partitions scanned,,365,122071,114135,76005
Partitions scanned,,366,122071,113956,76039
Partitions scanned,,367,122071,114101,75630
Partitions scanned,,368,122071,114019,76008
Partitions scanned,,369,122071,114135,75776
Partitions scanned,,370,122071,114079,75791
Partitions scanned,,371,122071,114174,75833
Partitions scanned,,372,122071,114123,75913
Partitions scanned,,373,122071,114105,76040
Partitions scanned,,374,122071,114182,76203
Partitions scanned,,375,122071,114138,75748
Partitions scanned,,376,122071,114146,76086
Partitions scanned,,377,122071,114098,76109
Partitions scanned,,378,122071,113954,75644
Partitions scanned,,379,122071,114109,75801
Partitions scanned,,380,122071,113869,75892
Partitions scanned,,381,122071,113971,75481
Partitions scanned,,382,122071,114029,75782
Partitions scanned,,383,122071,114037,76003
Partitions scanned,,384,122071,114090,75980
Partitions scanned,,385,122071,114130,75713
Partitions scanned,,386,122071,114100,75803
Partitions scanned,,387,122071,114150,75619
Partitions scanned,,388,122071,114164,75835
Partitions scanned,,389,122071,114015,76004
Partitions scanned,,390,122071,114016,75704
Partitions scanned,,391,122071,113995,75900
Partitions scanned,,392,122071,114073,75775
Partitions scanned,,393,122071,114064,76311
Partitions scanned,,394,122071,114131,75966
