Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,218,0.03654,0.03595,0.04216,0.05184
Time,s,219,0.03628,0.03597,0.04387,0.04996
Time,s,220,0.03861,0.04931,0.04233,0.04566
Time,s,221,0.03705,0.05038,0.04162,0.05689
Time,s,222,0.03617,0.04229,0.04419,0.06686
Time,s,223,0.03638,0.03741,0.04348,0.05047
Time,s,224,0.03732,0.03699,0.04176,0.04442
Time,s,225,0.03694,0.03748,0.04218,0.04194
Time,s,226,0.03696,0.03746,0.0443,0.04061
Time,s,227,0.04084,0.0378,0.04274,0.04148
Time,s,228,0.04141,0.03852,0.04411,0.04393
Time,s,229,0.04734,0.0362,0.0456,0.04172
Time,s,230,0.05096,0.03565,0.04376,0.04064
Time,s,231,0.04573,0.04073,0.04109,0.03969
Time,s,232,0.04051,0.05045,0.04159,0.0411
Time,s,233,0.03885,0.05083,0.04152,0.04113
Time,s,234,0.05032,0.06585,0.04132,0.04245
Time,s,235,0.04805,0.0661,0.05857,0.04258
Time,s,236,0.04512,0.06544,0.06358,0.04124
Time,s,237,0.03931,0.07432,0.05153,0.04044
Time,s,238,0.03733,0.07253,0.04569,0.04065
Time,s,239,0.03634,0.06803,0.04318,0.04109
Time,s,240,0.0366,0.06416,0.04197,0.04369
Time,s,241,0.03594,0.05078,0.04053,0.04567
Time,s,242,0.0359,0.042,0.04071,0.04299
Time,s,243,0.0377,0.03663,0.04034,0.04154
Time,s,244,0.03766,0.03673,0.04109,0.04093
Time,s,245,0.03602,0.03796,0.04316,0.04242
Time,s,246,0.03666,0.0376,0.04509,0.0545
Time,s,247,0.03782,0.03736,0.0584,0.06607
Time,s,248,0.0375,0.03642,0.0579,0.04769
Time,s,249,0.03635,0.03615,0.04876,0.0432
Time,s,250,0.05297,0.03755,0.0435,0.04088
Time,s,251,0.07271,0.03757,0.04168,0.04024
Time,s,252,0.07535,0.03634,0.04308,0.04087
Time,s,253,0.07235,0.03586,0.04544,0.04344
Time,s,254,0.08061,0.04274,0.04149,0.04216
Time,s,255,0.07939,0.04924,0.04004,0.04126
Time,s,256,0.0785,0.04222,0.04025,0.04019
Time,s,257,0.07799,0.03841,0.04116,0.04106
Time,s,258,0.07743,0.03704,0.05122,0.04407
Time,s,259,0.05724,0.03613,0.06167,0.04875
