Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Partitions scanned,,91,87994,1,36201,87994,0,4594,87994
Partitions scanned,,92,49704,1,20425,49704,0,2580,49704
Partitions scanned,,93,50167,1,20566,50167,1,2698,50167
Partitions scanned,,94,67010,0,27471,67010,0,3441,67010
Partitions scanned,,95,52778,1,21869,52778,1,2690,52778
Partitions scanned,,96,81420,1,33866,81420,0,4201,81420
Partitions scanned,,97,58406,1,24087,58406,1,3040,58406
Partitions scanned,,98,67009,1,27566,67009,1,3413,67009
Partitions scanned,,99,57494,1,23553,57494,0,3076,57494
Partitions scanned,,100,51236,1,21172,51236,1,2634,51236
