Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,391,0.04001,0.04731,0.05673,0.04836
Time,s,392,0.03819,0.07644,0.04876,0.04795
Time,s,393,0.03795,0.08597,0.04583,0.04796
Time,s,394,0.04459,0.07683,0.04791,0.05227
Time,s,395,0.04416,0.07773,0.05233,0.06435
Time,s,396,0.03833,0.07509,0.05623,0.05543
Time,s,397,0.04048,0.0772,0.04758,0.07641
Time,s,398,0.03988,0.08018,0.04621,0.05548
Time,s,399,0.03946,0.06846,0.04558,0.06921
Time,s,400,0.03977,0.06235,0.05716,0.05911
Time,s,401,0.04244,0.05216,0.05912,0.05366
Time,s,402,0.04195,0.04627,0.04703,0.04818
Time,s,403,0.04892,0.04476,0.04889,0.05001
Time,s,404,0.04192,0.04364,0.04781,0.04898
Time,s,405,0.05831,0.05145,0.04597,0.04865
Time,s,406,0.07823,0.0584,0.04647,0.05151
Time,s,407,0.0838,0.0494,0.04716,0.05209
Time,s,408,0.08285,0.05558,0.04979,0.05355
Time,s,409,0.07635,0.07465,0.06081,0.05093
Time,s,410,0.07714,0.08564,0.05734,0.0492
Time,s,411,0.05981,0.08293,0.04911,0.04618
Time,s,412,0.04776,0.07633,0.04669,0.04653
Time,s,413,0.04214,0.07572,0.0509,0.04715
Time,s,414,0.03997,0.07542,0.05958,0.04746
Time,s,415,0.04219,0.06517,0.05558,0.05103
Time,s,416,0.0409,0.05351,0.04903,0.0505
Time,s,417,0.04049,0.04533,0.04771,0.04859
Time,s,418,0.04339,0.04422,0.04826,0.05126
Time,s,419,0.04265,0.04237,0.04799,0.05151
Time,s,420,0.04055,0.04312,0.04667,0.06682
Time,s,421,0.03773,0.04113,0.04337,0.05703
Time,s,422,0.03908,0.04383,0.04837,0.05183
Time,s,423,0.03886,0.0416,0.04796,0.04984
Time,s,424,0.03827,0.04596,0.04518,0.06223
Time,s,425,0.0408,0.05527,0.04716,0.05944
Time,s,426,0.04066,0.04793,0.04673,0.05486
Time,s,427,0.03907,0.04421,0.04489,0.04916
Time,s,428,0.03978,0.044,0.04518,0.04876
Time,s,429,0.0538,0.04642,0.04676,0.05128
Time,s,430,0.05191,0.04815,0.04834,0.05429
Time,s,431,0.04432,0.05143,0.06516,0.04996
Time,s,432,0.04039,0.04259,0.05416,0.04738
Time,s,433,0.03966,0.04179,0.04845,0.04776
Time,s,434,0.04214,0.04391,0.04796,0.04937
Time,s,435,0.04698,0.04336,0.04989,0.0485
Time,s,436,0.04749,0.04131,0.04608,0.04821
Time,s,437,0.04321,0.03935,0.04588,0.0511
Time,s,438,0.05186,0.04195,0.04766,0.05311
Time,s,439,0.04238,0.04351,0.04691,0.04962
Time,s,440,0.03884,0.04233,0.04738,0.04762
Time,s,441,0.04044,0.0434,0.04602,0.06612
Time,s,442,0.04187,0.04274,0.05303,0.06161
Time,s,443,0.04042,0.04409,0.05005,0.05239
Time,s,444,0.04122,0.04603,0.04846,0.05031
Time,s,445,0.03929,0.04327,0.04913,0.04861
Time,s,446,0.03982,0.04495,0.05154,0.04997
Time,s,447,0.03865,0.04299,0.05271,0.04787
Time,s,448,0.03902,0.04163,0.05344,0.04731
Time,s,449,0.04,0.05627,0.04784,0.05018
Time,s,450,0.03929,0.05308,0.04658,0.05025
Time,s,451,0.04244,0.05594,0.04711,0.05497
Time,s,452,0.03965,0.04983,0.04961,0.04821
Time,s,453,0.04122,0.07608,0.06762,0.05023
Time,s,454,0.0458,0.08286,0.05507,0.04737
Time,s,455,0.06763,0.08239,0.05338,0.04773
Time,s,456,0.05253,0.07613,0.04897,0.04996
Time,s,457,0.04633,0.06404,0.04831,0.06574
